idCompra,idItemCompra,forma,modalidade,criterioJulgamento,numeroItemCompra,descricaoItem,codigoItemCatalogo,nomeUnidadeMedida,siglaUnidadeMedida,nomeUnidadeFornecimento,siglaUnidadeFornecimento,capacidadeUnidadeFornecimento,quantidade,precoUnitario,percentualMaiorDesconto,niFornecedor,nomeFornecedor,marca,codigoUasg,nomeUasg,codigoMunicipio,municipio,estado,codigoOrgao,nomeOrgao,poder,esfera,dataCompra,dataHoraAtualizacaoCompra,dataHoraAtualizacaoItem,dataResultado,dataHoraAtualizacaoUasg,codigoClasse,nomeClasse
16019905900042024,5134097,SISRP,5,V,8,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","20.190,00","0,04","0,00",08778201000126,DROGAFONTE LTDA,CPR,160199,HOSPITAL MILITAR DE ÁREA DE RECIFE,"2.611.606,00",RECIFE,PE,52121,COMANDO DO EXERCITO,E,F,2024-10-08T03:00:00Z,2024-10-09T02:00:07Z,2024-10-09T03:00:08Z,2024-10-08T03:00:00Z,2024-12-18T08:20:00Z,6505,DROGAS E MEDICAMENTOS
9015905901152024,5908292,SISPP,5,V,1,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","10.000,00","0,03","0,00",05847630000110,SOMA/SP PRODUTOS HOSPITALARES LTDA,SALICETIL/ BRASTERAP,090159,"ESP-HOSP. GERAL S.MATEUS, DR.MANOEL BIFULCO","3.550.308,00",SÃO PAULO,SP,95556,ESP-SECRETARIA DA SAUDE,E,E,2024-09-19T03:00:00Z,2024-09-20T02:00:08Z,2024-09-20T03:02:13Z,2024-09-19T03:00:00Z,2024-03-20T14:59:00Z,6505,DROGAS E MEDICAMENTOS
15500705910072024,5378425,SISRP,5,V,4,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","46.400,00","0,04","0,00",94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,ACIDO ACETILSALICILI,155007,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,"5.300.108,00",BRASÍLIA,DF,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2024-07-12T03:00:00Z,2024-07-13T02:00:04Z,2024-07-13T03:01:47Z,2024-07-12T03:00:00Z,2025-03-18T16:15:00Z,6505,DROGAS E MEDICAMENTOS
15500705900112024,5209363,SISRP,5,V,39,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","421.042,00","0,04","0,00",41340103000188,EREMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,SALICETIL,155007,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,"5.300.108,00",BRASÍLIA,DF,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2024-07-22T03:00:00Z,2024-07-23T02:00:04Z,2024-07-23T03:00:15Z,2024-07-22T03:00:00Z,2025-03-18T16:15:00Z,6505,DROGAS E MEDICAMENTOS
11000105900102024,5347173,SISRP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","1.000,00","0,05","0,00",16553940000148,MEDMAX COMERCIO DE MEDICAMENTOS LTDA,cx/500,110001,SECRETARIA DE ADMINISTRAÇÃO,"5.300.108,00",BRASÍLIA,DF,20101,PRESIDENCIA DA REPUBLICA,E,F,2024-07-09T03:00:00Z,2024-07-10T02:00:04Z,2024-07-10T03:02:36Z,2024-07-09T03:00:00Z,2025-07-01T15:35:00Z,6505,DROGAS E MEDICAMENTOS
98783105900232024,5343678,SISRP,5,V,7,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","5.000,00","0,03","0,00",26847096000111,CIRURGICA ITAMBE LTDA,IMEC,987831,PREFEITURA MUNICIPAL DE SABAUDIA - PR,"4.122.701,00",SABÁUDIA,PR,98004,PREFEITURA DE SABAUDIA - PR,E,M,2024-07-09T03:00:00Z,2024-07-10T02:00:04Z,2024-07-10T03:01:32Z,2024-07-09T03:00:00Z,2023-06-26T16:38:00Z,6505,DROGAS E MEDICAMENTOS
25449205900262024,6001013,SISRP,5,V,4,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","21.500,00","0,04","0,00",47454600000193,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA,21500,254492,INSTITUTO DE PESQUISAS EVANDRO CHAGAS - IPEC,"3.304.557,00",RIO DE JANEIRO,RJ,36201,FUNDACAO OSWALDO CRUZ,E,NA,2024-10-10T03:00:00Z,2024-10-11T02:00:06Z,2024-10-11T03:00:27Z,2024-10-10T03:00:00Z,2025-02-13T09:13:00Z,6505,DROGAS E MEDICAMENTOS
15695605900522024,6002840,SISRP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","8.000,00","0,05","0,00",35472743000149,HEALTH DISTRIBUIDORA DE MEDICAMENTOS LTDA,CPR,156956,HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA,"1.600.303,00",MACAPÁ,AP,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2024-10-02T03:00:00Z,2024-10-03T02:00:06Z,2024-10-03T03:00:46Z,2024-10-02T03:00:00Z,2025-03-18T12:57:00Z,6505,DROGAS E MEDICAMENTOS
92678205900122024,5573799,SISRP,5,V,121,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,CÁPSULA,CAPS,"0,00","30,00","25,20","0,00",78183514000117,FARMACIA ALTERNATIVA LTDA,PROPRIA,926782,CONSÓRCIO INTERMUN.DE SAÚDE DE PATO BRANCO-PR,"4.118.501,00",PATO BRANCO,PR,98259,CONSÓRCIO INTERMUN.DE SAÚDE DE PATO BRANCO-PR,E,M,2024-08-08T03:00:00Z,2024-08-09T02:00:05Z,2024-08-09T03:02:30Z,2024-08-08T03:00:00Z,2024-04-06T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92680905900062024,5513575,SISRP,5,V,58,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","406.000,00","0,04","0,00",53000455000173,LYF DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA.,COM,926809,SECRETARIA MUNICIPAL DE SAUDE DE CARUARU - PE,"2.604.106,00",CARUARU,PE,94699,SECRETARIA MUNICIPAL DE SAUDE DE CARUARU - PE,E,M,2024-08-06T03:00:00Z,2024-08-07T02:00:04Z,2024-08-07T03:01:23Z,2024-08-06T03:00:00Z,2024-04-07T15:14:00Z,6505,DROGAS E MEDICAMENTOS
16011805900042024,5367766,SISRP,5,V,8,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","900,00","0,06","0,00",51685649000124,KASMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA,IMEC Registro 142590,160118,COMANDO DA 4 REGIAO MILITAR/DIV EX,"3.106.200,00",BELO HORIZONTE,MG,52121,COMANDO DO EXERCITO,E,F,2024-07-11T03:00:00Z,2024-07-12T02:00:04Z,2024-07-12T03:00:56Z,2024-07-11T03:00:00Z,2025-07-01T14:19:00Z,6505,DROGAS E MEDICAMENTOS
92555005900082024,5484943,SISRP,5,V,1,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","252.400,00","0,04","0,00",53000455000173,LYF DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA.,COM,925550,ERN - SECRETARIA DE ESTADO DA SAÚDE PÚBLICA,"2.408.102,00",NATAL,RN,99791,ERN - SECRETARIA DE ESTADO DA SAÚDE PÚBLICA,E,E,2024-07-26T03:00:00Z,2024-07-27T02:00:04Z,2024-07-27T03:01:16Z,2024-07-26T03:00:00Z,2024-10-13T11:09:00Z,6505,DROGAS E MEDICAMENTOS
16000205900082024,5446172,SISRP,5,V,9,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","3.000,00","0,05","0,00",33398831000112,FENIX COMERCIO DE PRODUTOS HOSPITALARES LTDA,NÃO SE APLICA,160002,4. BATALHAO DE INFANTARIA DE SELVA/MES/AC,"1.200.401,00",RIO BRANCO,AC,52121,COMANDO DO EXERCITO,E,F,2024-07-22T03:00:00Z,2024-07-23T02:00:05Z,2024-07-23T03:02:05Z,2024-07-22T03:00:00Z,2025-04-23T11:33:00Z,6505,DROGAS E MEDICAMENTOS
25704305903502024,5443765,SISRP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","48.000,00","0,05","0,00",43231355000102,MEDICINALE DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,Cx c/500 cpr,257043,DISTRITO SANIT.ESP.INDÍGENA GUAMA TOCANTINS,"1.501.402,00",BELÉM,PA,36000,MINISTERIO DA SAUDE,E,F,2024-08-27T03:00:00Z,2024-08-28T02:00:06Z,2024-08-28T03:01:03Z,2024-08-27T03:00:00Z,2024-05-02T16:27:00Z,6505,DROGAS E MEDICAMENTOS
15512505900682024,5445465,SISRP,5,V,6,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","18.550,00","0,03","0,00",94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,BRASTERÁPICA,155125,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA,"4.316.907,00",SANTA MARIA,RS,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2024-07-22T03:00:00Z,2024-07-23T02:00:05Z,2024-07-23T03:01:52Z,2024-07-22T03:00:00Z,2025-05-15T13:44:00Z,6505,DROGAS E MEDICAMENTOS
98304905900062024,5442747,SISRP,5,V,2,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","170.000,00","0,04","0,00",15229287000101,VIVRE COMERCIO DE PRODUTOS HOSPITALARES LTDA,170000.0000,983049,PREFEITURA MUNICIPAL DE VARZEDO - BA,"2.933.174,00",VARZEDO,BA,94990,PREFEITURA MUNICIPAL DE VARZEDO - BA,E,M,2024-07-22T03:00:00Z,2024-07-23T02:00:04Z,2024-07-23T03:01:07Z,2024-07-22T03:00:00Z,2024-04-14T15:14:00Z,6505,DROGAS E MEDICAMENTOS
46025905900152024,5451371,SISRP,5,V,5,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","1.500,00","0,27","0,00",36620827000145,P R S DE CASTRO LTDA,Comprimido,460259,FUNDO MUNICIPAL DE SAÚDE DE CASTANHAL - PA,"1.502.400,00",CASTANHAL,PA,93509,FUNDO MUNICIPAL DE SAÚDE DE CASTANHAL - PA,E,M,2024-07-23T03:00:00Z,2024-07-24T02:00:02Z,2024-07-24T03:00:39Z,2024-07-23T03:00:00Z,2024-04-07T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92753805900122024,5456208,SISRP,5,V,6,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","380.000,00","0,04","0,00",03652030000170,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,DORMEC	|	14259000600,927538,FUNDO MUNICIPAL DE SAUDE DE CATALAO - GO,"5.205.109,00",CATALÃO,GO,97503,FUNDO MUNICIPAL DE SAUDE DE CATALAO - GO,E,M,2024-07-23T03:00:00Z,2024-07-24T02:00:03Z,2024-07-24T03:01:56Z,2024-07-23T03:00:00Z,2024-04-14T15:14:00Z,6505,DROGAS E MEDICAMENTOS
15814605900162024,5463212,SISRP,5,V,82,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","5,00","4,80","0,00",46321558000170,HOSPLIVE DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA,CAIXA COM 30 COMPRIM,158146,"INST.FED.DE EDUC.,CIENC. E TECNOLOGIA PIAUí","2.211.001,00",TERESINA,PI,26431,"INST.FED.DE EDUC., CIENC.E TECNOLOGIA PIAUí",E,F,2024-07-31T03:00:00Z,2024-08-01T02:00:03Z,2024-08-01T03:00:13Z,2024-07-31T03:00:00Z,2024-02-05T11:19:00Z,6505,DROGAS E MEDICAMENTOS
9015605901312024,5496926,SISPP,5,V,1,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","5.000,00","0,05","0,00",40274237000185,CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA,brasterapica,090156,ESP-HOSP. GERAL DR.JOSE PANGELLA DE VILA PENT,"3.550.308,00",SÃO PAULO,SP,95556,ESP-SECRETARIA DA SAUDE,E,E,2024-07-29T03:00:00Z,2024-07-30T02:00:03Z,2024-07-30T03:01:53Z,2024-07-29T03:00:00Z,2024-03-20T14:59:00Z,6505,DROGAS E MEDICAMENTOS
9013806900472024,5509103,SISPP,6,1,1,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","300,00","0,65","0,00",52310268000123,52.310.268 VALDEMIR APARECIDO DE MORAES,EUROFARMA,090138,ESP-DEPTO.REG.SAUDE - DRS-IV BAIXADA SANTISTA,"3.548.500,00",SANTOS,SP,95556,ESP-SECRETARIA DA SAUDE,E,E,2024-07-31T03:00:00Z,2024-08-01T01:00:04Z,2024-08-01T02:30:03Z,2024-07-31T03:00:00Z,2024-03-20T14:59:00Z,6505,DROGAS E MEDICAMENTOS
92680905900062024,5513523,SISRP,5,V,1,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","1.219.000,00","0,03","0,00",67729178000653,COMERCIAL CIRURGICA RIOCLARENSE LTDA,CX C/50STR X 10CP,926809,SECRETARIA MUNICIPAL DE SAUDE DE CARUARU - PE,"2.604.106,00",CARUARU,PE,94699,SECRETARIA MUNICIPAL DE SAUDE DE CARUARU - PE,E,M,2024-08-06T03:00:00Z,2024-08-07T02:00:04Z,2024-08-07T03:01:22Z,2024-08-06T03:00:00Z,2024-04-07T15:14:00Z,6505,DROGAS E MEDICAMENTOS
9015705901212024,5517236,SISPP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","6.000,00","0,05","0,00",40274237000185,CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA,brasterapica,090157,ESP-HOSP. REGIONAL SUL,"3.550.308,00",SÃO PAULO,SP,95556,ESP-SECRETARIA DA SAUDE,E,E,2024-07-31T03:00:00Z,2024-08-01T02:00:04Z,2024-08-01T03:02:03Z,2024-07-31T03:00:00Z,2024-03-20T14:59:00Z,6505,DROGAS E MEDICAMENTOS
98629105901502024,5762237,SISPP,5,V,5,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","30.000,00","3,07","0,00",30526342000100,MKM DISTRIBUIDORA DE MEDICAMENTOS LTDA,Genérico - E.M.S S/A,986291,PREFEITURA MUNICIPAL DE CAMPINAS - SP,"3.509.502,00",CAMPINAS,SP,95695,PREFEITURA MUNICIPAL DE CAMPINAS - SP,E,M,2024-09-02T03:00:00Z,2024-11-12T02:00:07Z,2024-09-03T03:00:35Z,2024-09-02T03:00:00Z,2024-03-30T15:14:00Z,6505,DROGAS E MEDICAMENTOS
98756505001752023,5372334,SISRP,5,V,4,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,CÁPSULA,CAPS,"0,00","800.000,00","0,03","0,00",67729178000572,COMERCIAL CIRURGICA RIOCLARENSE LTDA,DORMEC 100MG,987565,PREF.MUN. DE FRANCISCO BELTRAO - PR,"4.108.403,00",FRANCISCO BELTRÃO,PR,97901,PREFEITURA DE FRANCISCO BELTRAO - PR,E,M,2024-07-12T03:00:00Z,2024-07-13T02:00:04Z,2024-07-13T03:00:02Z,2024-07-12T03:00:00Z,2023-06-16T15:04:00Z,6505,DROGAS E MEDICAMENTOS
92804005900012024,5623153,SISRP,5,V,1,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","2.000,00","0,03","0,00",12927876000167,SOMA/MG PRODUTOS HOSPITALARES LTDA,SALICETIL - BRASTERA,928040,CONSÓRCIO INT.DE SAÚDE DA R.DE U.CENTRO SUL,"3.105.608,00",BARBACENA,MG,98812,CONSÓRCIO INT.DE SAÚDE DA R.DE U.CENTRO SUL,E,M,2024-08-15T03:00:00Z,2024-08-16T02:00:02Z,2024-08-16T03:00:31Z,2024-08-15T03:00:00Z,2024-04-13T15:14:00Z,6505,DROGAS E MEDICAMENTOS
98703305900252024,5388658,SISRP,5,V,6,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","292.000,00","0,04","0,00",41340103000188,EREMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,SALCETIL,987033,PREFEITURA MUNICIPAL DE SANTA FÉ DO SUL - SP,"3.546.603,00",SANTA FÉ DO SUL,SP,96074,PREFEITURA MUNICIPAL DE SANTA FÉ DO SUL - SP,E,M,2024-07-15T03:00:00Z,2024-07-16T02:00:04Z,2024-07-16T03:01:38Z,2024-07-15T03:00:00Z,2024-03-24T15:14:00Z,6505,DROGAS E MEDICAMENTOS
15501705900352024,5397968,SISRP,5,V,1,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","11.600,00","0,04","0,00",08778201000126,DROGAFONTE LTDA,CPR,155017,HOSPITAL UNIVERSITÁRIO DE SERGIPE,"2.800.308,00",ARACAJU,SE,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2024-10-07T03:00:00Z,2024-10-08T02:00:05Z,2024-10-08T03:00:11Z,2024-10-07T03:00:00Z,2025-03-18T17:23:00Z,6505,DROGAS E MEDICAMENTOS
92776105900442024,5287257,SISRP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","13.000,00","0,04","0,00",52969017000155,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,DORMEC,927761,SERVIÇO AUTONOMO HOSPITALAR DE VOLTA REDONDA,"3.306.305,00",VOLTA REDONDA,RJ,99088,SERVIÇO AUTONOMO HOSPITALAR DE VOLTA REDONDA,E,M,2024-07-01T03:00:00Z,2025-07-02T03:30:00Z,2024-07-02T03:01:41Z,2024-07-01T03:00:00Z,2024-04-18T12:19:00Z,6505,DROGAS E MEDICAMENTOS
16051805900302024,5288047,SISRP,5,V,6,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","500,00","0,07","0,00",46388826000170,OCIAN  COMERCIAL FARMACEUTICA UNIPESSOAL LTDA,CX C/500 COMP.100MG	,160518,BASE DE AVIACAO DE TAUBATE,"3.554.102,00",TAUBATÉ,SP,52121,COMANDO DO EXERCITO,E,F,2024-07-01T03:00:00Z,2025-07-02T03:30:00Z,2024-07-02T03:01:56Z,2024-07-01T03:00:00Z,2025-06-11T16:16:00Z,6505,DROGAS E MEDICAMENTOS
16016805900042024,5406019,SISRP,5,V,2,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","2.500,00","0,06","0,00",46321558000170,HOSPLIVE DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA,COMPRIMIDO,160168,HOSPITAL DE GUARNICAO DE MARABA,"1.504.208,00",MARABÁ,PA,52121,COMANDO DO EXERCITO,E,F,2024-07-17T03:00:00Z,2024-07-18T02:00:04Z,2024-07-18T03:00:46Z,2024-07-17T03:00:00Z,2025-06-10T14:19:00Z,6505,DROGAS E MEDICAMENTOS
98783305900142024,5409951,SISRP,5,V,7,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","1.000,00","0,05","0,00",09676256000198,MEDICAMENTOS DE AZ LTDA,SIMILAR,987833,PREFEITURA MUNICIPAL DE SALGADO FILHO/PR,"4.122.800,00",SALGADO FILHO,PR,85032,PREFEITURA MUNICIPAL DE SALGADO FILHO,E,M,2024-07-17T03:00:00Z,2024-07-18T02:00:04Z,2024-07-18T03:02:00Z,2024-07-17T03:00:00Z,2024-03-21T11:42:00Z,6505,DROGAS E MEDICAMENTOS
7001406900112024,5299398,SISPP,6,1,30,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","30,00","0,21","0,00",37117510000153,IRMAOS LIMA COLE PRODUTOS FARMACEUTICOS LTDA,0p,070014,TRE-TRIBUNAL REGIONAL ELEITORAL/MG,"3.106.200,00",BELO HORIZONTE,MG,14000,JUSTICA ELEITORAL,L,F,2024-07-03T03:00:00Z,2024-07-04T01:00:04Z,2024-07-04T02:30:13Z,2024-07-03T03:00:00Z,2012-08-28T17:36:00Z,6505,DROGAS E MEDICAMENTOS
98350305900052024,5305521,SISRP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","18.000,00","0,04","0,00",45517600000160,MARTINELLI DISTRIBUIDORA DE MEDICAMENTOS LTDA,cx c 500,983503,PREFEITURA MUNICIPAL DE DOM MACEDO COSTA - BA,"2.910.206,00",DOM MACEDO COSTA,BA,94986,PREFEITURA MUNICIPAL DE DOM MACEDO COSTA - BA,E,M,2024-07-03T03:00:00Z,2024-07-04T02:00:06Z,2024-07-04T03:01:42Z,2024-07-03T03:00:00Z,2024-04-14T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92749505900192024,5550504,SISRP,5,V,7,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","212.550,00","0,04","0,00",43231355000102,MEDICINALE DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,Cx c/500 cpr,927495,FUNDO MUNICIPAL DE SAUDE DE MARABA - PA,"1.504.208,00",MARABÁ,PA,98847,PREFEITURA MUNICIPAL DE MARABÁ - PA,E,M,2024-08-06T03:00:00Z,2024-08-07T02:00:04Z,2024-08-07T03:00:34Z,2024-08-06T03:00:00Z,2024-06-13T10:45:00Z,6505,DROGAS E MEDICAMENTOS
92749505900192024,5550503,SISRP,5,V,6,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","637.650,00","0,04","0,00",41340103000188,EREMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,SALICETIL,927495,FUNDO MUNICIPAL DE SAUDE DE MARABA - PA,"1.504.208,00",MARABÁ,PA,98847,PREFEITURA MUNICIPAL DE MARABÁ - PA,E,M,2024-08-06T03:00:00Z,2024-08-07T02:00:04Z,2024-08-07T03:00:34Z,2024-08-06T03:00:00Z,2024-06-13T10:45:00Z,6505,DROGAS E MEDICAMENTOS
98756105900252024,6022550,SISRP,5,V,2,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","20.000,00","0,03","0,00",03652030000332,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,DORMEC 1425900060081,987561,PREFEITURA MUNICIPAL DE FORMOSA DO OESTE - PR,"4.108.205,00",FORMOSA DO OESTE,PR,97955,PREFEITURA DE FORMOSA DO OESTE - PR,E,M,2024-10-04T03:00:00Z,2024-10-05T02:00:05Z,2024-10-05T03:00:31Z,2024-10-04T03:00:00Z,2023-06-16T15:04:00Z,6505,DROGAS E MEDICAMENTOS
9013805903292024,6417503,SISPP,5,V,2,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","180,00","0,28","0,00",30245939000187,SOLMED HOSPITALAR LTDA,IMEC,090138,ESP-DEPTO.REG.SAUDE - DRS-IV BAIXADA SANTISTA,"3.548.500,00",SANTOS,SP,95556,ESP-SECRETARIA DA SAUDE,E,E,2024-10-24T03:00:00Z,2024-10-25T02:00:07Z,2024-10-25T03:01:34Z,2024-10-24T03:00:00Z,2024-03-20T14:59:00Z,6505,DROGAS E MEDICAMENTOS
92516205900022024,5943909,SISRP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","750.000,00","0,04","0,00",43231355000102,MEDICINALE DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,Cx c/500 cpr - RMS:,925162,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - NATAL,"2.408.102,00",NATAL,RN,94430,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - NATAL,E,M,2024-09-25T03:00:00Z,2024-09-26T02:00:05Z,2024-09-26T03:00:23Z,2024-09-25T03:00:00Z,2024-04-06T15:14:00Z,6505,DROGAS E MEDICAMENTOS
98641105900512024,5582943,SISRP,5,V,5,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","1.200.000,00","0,03","0,00",28123417000160,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,CX 500 CP,986411,PREFEITURA MUNICIPAL DE FERNANDOPOLIS - SP,"3.515.509,00",FERNANDÓPOLIS,SP,95769,PREFEITURA MUNICIPAL DE FERNANDOPOLIS - SP,E,M,2024-08-09T03:00:00Z,2024-08-10T02:00:04Z,2024-08-10T03:01:24Z,2024-08-09T03:00:00Z,2024-03-30T15:14:00Z,6505,DROGAS E MEDICAMENTOS
98049905900012024,5587252,SISRP,5,V,3,"ÁCIDO ACETILSALICÍLICO, DOSAGEM: 100 MG",267502,NA,NA,COMPRIMIDO,COMPR,"0,00","150.000,00","0,05","0,00",04949905000163,F CARDOSO E CIA LTDA,IMEC,980499,PREFEITURA MUNICIPAL DE NOVA TIMBOTEUA - PA,"1.505.007,00",NOVA TIMBOTEUA,PA,98866,PREFEITURA MUNICIPAL DE NOVA TIMBOTEUA - PA,E,M,2024-09-24T03:00:00Z,2024-09-25T02:00:06Z,2024-09-25T03:00:05Z,2024-09-24T03:00:00Z,2024-04-07T15:14:00Z,6505,DROGAS E MEDICAMENTOS
